layer,head,spearman_cv
5,14,0.08877745270729065
4,2,0.08636043220758438
5,15,0.08535867929458618
10,12,0.08469472825527191
5,17,0.08414143323898315
1,28,0.08406572043895721
20,10,0.08368132263422012
7,12,0.08212628215551376
3,21,0.08207385987043381
2,31,0.08169529587030411
21,17,0.08166034519672394
6,4,0.08160210400819778
5,11,0.08039651066064835
7,7,0.0803324431180954
20,12,0.07721652090549469
18,20,0.07674476504325867
21,8,0.07211457192897797
4,22,0.07165446877479553
1,25,0.07053040713071823
2,1,0.07048963755369186
3,23,0.07030908763408661
27,13,0.06934810429811478
1,27,0.06760668009519577
23,3,0.06725141406059265
3,22,0.06398989260196686
6,29,0.06332593411207199
6,18,0.06245231628417969
5,30,0.06067012622952461
1,32,0.060151778161525726
7,15,0.059464529156684875
8,28,0.05901024490594864
6,14,0.058451127260923386
15,17,0.05795607343316078
23,7,0.057839591056108475
1,17,0.05715816468000412
23,28,0.05471784994006157
22,18,0.05464213714003563
18,19,0.05288906767964363
1,13,0.05279005691409111
19,4,0.051095232367515564
1,7,0.05088556185364723
1,30,0.05052446573972702
10,10,0.05009930208325386
2,14,0.04988963156938553
24,30,0.04940040409564972
1,29,0.046791188418865204
1,1,0.044164497405290604
7,19,0.044123727828264236
4,26,0.04149121418595314
18,17,0.04146791622042656
8,19,0.04043122008442879
1,16,0.040035177022218704
22,1,0.03951100632548332
9,26,0.03935375437140465
8,3,0.038981009274721146
7,11,0.03771716728806496
7,10,0.037443432956933975
1,6,0.03697167709469795
3,24,0.033890705555677414
1,12,0.033616967499256134
1,15,0.032125987112522125
1,5,0.03152027726173401
1,8,0.03134555369615555
1,14,0.030372919514775276
5,29,0.028858643025159836
3,27,0.027955899015069008
6,1,0.027658868581056595
4,9,0.02723952941596508
2,13,0.026103820651769638
2,21,0.024158556014299393
7,30,0.02225988544523716
3,9,0.021229011937975883
6,15,0.02117076888680458
2,22,0.02115912176668644
2,30,0.01854407973587513
2,8,0.01652892492711544
20,11,0.015998927876353264
21,31,0.014688495546579361
3,10,0.013290700502693653
4,28,0.009976761415600777
4,30,0.008875997737050056
2,12,0.007734465412795544
6,26,0.006983150728046894
21,16,0.006359966937452555
4,23,0.005334917455911636
3,5,0.005259203724563122
5,9,0.004979644436389208
27,7,0.0039545949548482895
8,23,0.001747243688441813
5,4,0.0016249367035925388
7,28,-0.00023296583094634116
7,14,-0.001007577171549201
22,3,-0.0016249367035925388
5,32,-0.0035061356611549854
24,14,-0.0041992091573774815
4,29,-0.0057775527238845825
3,31,-0.006412384565919638
3,16,-0.010477637872099876
7,16,-0.011194008402526379
7,27,-0.011939498595893383
4,21,-0.013133448548614979
7,29,-0.013494545593857765
4,12,-0.01567859947681427
6,10,-0.0203320924192667
2,25,-0.02200944721698761
3,4,-0.02208516001701355
21,14,-0.02313350699841976
8,5,-0.023331528529524803
2,7,-0.026674587279558182
2,15,-0.02851501666009426
7,13,-0.03199203312397003
6,2,-0.032312359660863876
2,16,-0.03350048512220383
23,6,-0.03361114487051964
2,23,-0.037466730922460556
5,31,-0.040658362209796906
2,26,-0.04595833271741867
5,1,-0.04788612574338913
4,1,-0.04797348752617836
4,32,-0.04871315509080887
2,6,-0.04977314919233322
3,8,-0.05147380009293556
6,16,-0.051881492137908936
21,5,-0.053133681416511536
2,10,-0.05364038050174713
5,3,-0.05509641766548157
2,5,-0.05613311752676964
4,3,-0.05620300769805908
4,18,-0.05645927041769028
6,3,-0.05701838806271553
2,27,-0.05703003332018852
7,25,-0.058352116495370865
9,32,-0.05940628796815872
6,13,-0.06110693886876106
4,10,-0.062166932970285416
23,8,-0.062394075095653534
4,4,-0.06753096729516983
4,25,-0.06892294436693192
2,4,-0.07318039238452911
8,17,-0.07430445402860641
1,9,-0.07668652385473251
5,2,-0.07751937955617905
3,7,-0.07762421667575836
1,2,-0.08000628650188446
3,32,-0.08000628650188446
4,31,-0.08128178119659424
5,25,-0.08224858343601227
6,9,-0.08290088921785355
1,10,-0.08492769300937653
1,11,-0.0850791186094284
3,30,-0.08554505556821823
3,3,-0.08710009604692459
2,11,-0.09569653868675232
22,9,-0.10164298862218857
2,28,-0.10454923659563065
5,27,-0.10571406781673431
4,7,-0.10641878843307495
3,2,-0.1144910603761673
3,1,-0.11783411353826523
2,20,-0.11809037625789642
3,6,-0.1224934309720993
5,24,-0.12320980429649353
5,23,-0.128393292427063
2,24,-0.1364946812391281
2,17,-0.13906894624233246
4,13,-0.14254596829414368
2,3,-0.14407189190387726
3,19,-0.14597639441490173
7,26,-0.1487777978181839
3,26,-0.14924955368041992
5,21,-0.1498902142047882
1,3,-0.15232470631599426
1,22,-0.1526508629322052
2,2,-0.1560288667678833
3,17,-0.1703096628189087
2,9,-0.17473019659519196
2,19,-0.17683270573616028
5,22,-0.1790633648633957
4,11,-0.1792905032634735
3,12,-0.18170751631259918
3,13,-0.1836877316236496
4,8,-0.19011177122592926
3,28,-0.1965823918581009
3,15,-0.19778215885162354
6,12,-0.20485849678516388
3,29,-0.20540596544742584
3,20,-0.2126046121120453
4,16,-0.21477119624614716
5,26,-0.2177240401506424
4,6,-0.2195819467306137
5,5,-0.21982073783874512
4,14,-0.2326222062110901
3,14,-0.23782898485660553
3,25,-0.24033920466899872
5,28,-0.24117787182331085
4,5,-0.2446141242980957
4,15,-0.2581494450569153
5,7,-0.2593550384044647
2,18,-0.2637697458267212
5,8,-0.27270397543907166
6,11,-0.2778059244155884
5,6,-0.29222652316093445
3,18,-0.3200426399707794
